Transaction_ID,Timestamp,Account_ID,Amount,Transaction_Type,Merchant_Category,Channel,Currency,Balance_Before,Balance_After,Country_Code,Device_ID,Beneficiary_ID,Is_Anomaly,Scenario_Type
TXN_00000953,2023-06-30 22:17:21,ACC_00442,25.17,WITHDRAWAL,RETAIL,ATM,USD,11791.84,22433.13,GB,DEV_001456,BEN_001403,0,NORMAL
TXN_00000954,2023-07-01 04:20:25,ACC_00483,230.62,DEBIT,GROCERY,WEB,USD,43489.03,49980.84,DE,DEV_000807,BEN_001041,0,NORMAL
TXN_00000955,2023-07-01 04:45:55,ACC_00111,451.45,DEBIT,ATM,BRANCH,USD,28506.5,14282.55,SG,DEV_000832,BEN_000146,0,NORMAL
TXN_00000956,2023-07-01 04:54:36,ACC_00120,120.88,TRANSFER,GROCERY,MOBILE,USD,18010.96,12409.1,US,DEV_000102,BEN_002485,0,NORMAL
TXN_00000957,2023-07-01 07:51:55,ACC_00214,68.08,DEBIT,ATM,WEB,USD,13432.86,39031.7,CA,DEV_001979,BEN_002811,0,NORMAL
TXN_00000958,2023-07-01 11:28:36,ACC_00214,44.93,TRANSFER,GROCERY,ATM,USD,45901.74,4913.05,CA,DEV_000498,BEN_000261,0,NORMAL
TXN_00000959,2023-07-01 13:28:29,ACC_00182,301.5,CREDIT,GROCERY,ATM,USD,2951.16,21658.17,GB,DEV_000936,BEN_001851,0,NORMAL
TXN_00000960,2023-07-01 14:28:58,ACC_00419,15.59,DEBIT,GROCERY,WEB,USD,43722.9,28258.31,FR,DEV_000040,BEN_000765,0,NORMAL
TXN_00000961,2023-07-01 16:42:43,ACC_00159,188.33,DEBIT,OTHER,WEB,USD,12062.61,45158.41,SG,DEV_000689,BEN_002706,0,NORMAL
TXN_00000962,2023-07-01 18:24:44,ACC_00089,366.9,CREDIT,OTHER,ATM,USD,39251.38,4432.37,US,DEV_000389,BEN_001653,0,NORMAL
TXN_00000963,2023-07-01 18:51:23,ACC_00087,159.46,DEBIT,RETAIL,WEB,USD,10692.89,32838.95,CA,DEV_000900,BEN_002278,0,NORMAL
TXN_00000964,2023-07-01 22:10:01,ACC_00057,59.27,DEBIT,GROCERY,MOBILE,USD,36994.11,18209.24,GB,DEV_000860,BEN_001083,1,NEW_BENEFICIARY
TXN_00000965,2023-07-02 03:57:57,ACC_00191,273.48,DEBIT,RETAIL,MOBILE,USD,19197.52,30430.66,GB,DEV_000995,BEN_002699,0,NORMAL
TXN_00000966,2023-07-02 04:29:18,ACC_00310,157.21,TRANSFER,GROCERY,WEB,USD,40245.3,30579.72,CA,DEV_001484,BEN_001731,0,NORMAL
TXN_00000967,2023-07-02 09:28:43,ACC_00047,66.74,DEBIT,GROCERY,WEB,USD,28796.93,39929.93,GB,DEV_000816,BEN_000681,0,NORMAL
TXN_00000968,2023-07-02 11:27:02,ACC_00040,23.85,CREDIT,DIGITAL,WEB,USD,15788.38,11997.01,IN,DEV_001498,BEN_000851,0,NORMAL
TXN_00000969,2023-07-02 16:54:52,ACC_00155,1041.46,CREDIT,DIGITAL,BRANCH,USD,27210.47,8213.32,GB,DEV_001198,BEN_002326,0,NORMAL
TXN_00000970,2023-07-02 21:10:53,ACC_00065,27.1,WITHDRAWAL,RETAIL,BRANCH,USD,30924.38,30413.25,FR,DEV_000894,BEN_000858,0,NORMAL
TXN_00000971,2023-07-02 21:49:51,ACC_00454,369.38,TRANSFER,ATM,MOBILE,USD,19014.08,33024.33,DE,DEV_001320,BEN_000932,0,NORMAL
TXN_00000972,2023-07-02 23:21:58,ACC_00406,77.94,WITHDRAWAL,OTHER,BRANCH,USD,35236.32,12409.65,CA,DEV_000059,BEN_000360,0,NORMAL
TXN_00000973,2023-07-03 02:08:19,ACC_00280,26.59,TRANSFER,GROCERY,ATM,USD,12348.23,39378.39,GB,DEV_001441,BEN_001629,0,NORMAL
TXN_00000974,2023-07-03 02:14:21,ACC_00026,69.61,CREDIT,RETAIL,MOBILE,USD,18964.18,16966.92,GB,DEV_000156,BEN_000173,0,NORMAL
TXN_00000975,2023-07-03 13:37:05,ACC_00449,779.6,CREDIT,RETAIL,MOBILE,USD,40870.27,12525.12,FR,DEV_000997,BEN_001753,0,NORMAL
TXN_00000976,2023-07-03 23:47:06,ACC_00138,97.69,WITHDRAWAL,TRAVEL,BRANCH,USD,507.36,26513.72,IN,DEV_001564,BEN_001209,0,NORMAL
TXN_00000977,2023-07-04 16:19:47,ACC_00100,94.61,WITHDRAWAL,OTHER,WEB,USD,6146.55,24682.31,CA,DEV_001658,BEN_000222,0,NORMAL
TXN_00000978,2023-07-05 04:17:56,ACC_00476,404.29,DEBIT,RETAIL,BRANCH,USD,45010.74,2119.76,FR,DEV_001633,BEN_000213,0,NORMAL
TXN_00000979,2023-07-05 06:03:56,ACC_00281,15.46,CREDIT,OTHER,MOBILE,USD,42969.75,45328.43,CA,DEV_000858,BEN_000504,1,UNUSUAL_LOCATION_CONTEXT
TXN_00000980,2023-07-05 06:50:16,ACC_00096,169.2,DEBIT,TRAVEL,MOBILE,USD,7869.88,29907.15,SG,DEV_000298,BEN_000300,0,NORMAL
TXN_00000981,2023-07-05 08:10:56,ACC_00345,209.26,CREDIT,DIGITAL,ATM,USD,20050.35,8172.37,IN,DEV_001192,BEN_002063,0,NORMAL
TXN_00000982,2023-07-05 16:54:20,ACC_00191,89.35,TRANSFER,ATM,WEB,USD,40215.13,37778.53,IN,DEV_000392,BEN_002007,0,NORMAL
TXN_00000983,2023-07-05 05:17:52,ACC_00428,742.96,WITHDRAWAL,GROCERY,BRANCH,USD,45933.36,44723.83,CA,DEV_000664,BEN_001807,1,ODD_HOUR_TRANSACTION
TXN_00000984,2023-07-06 04:51:38,ACC_00218,381.13,CREDIT,ATM,ATM,USD,46777.16,22352.79,SG,DEV_000601,BEN_000686,0,NORMAL
TXN_00000985,2023-07-06 10:34:01,ACC_00363,494.55,DEBIT,ATM,ATM,USD,9029.72,6337.2,SG,DEV_000216,BEN_002180,0,NORMAL
TXN_00000986,2023-07-06 15:30:48,ACC_00288,388.66,WITHDRAWAL,DIGITAL,BRANCH,USD,21536.36,40824.72,GB,DEV_000772,BEN_002093,0,NORMAL
TXN_00000987,2023-07-06 18:01:41,ACC_00162,21.91,TRANSFER,GROCERY,WEB,USD,48738.9,37201.2,IN,DEV_001915,BEN_001751,0,NORMAL
TXN_00000988,2023-07-06 18:24:02,ACC_00468,168.86,TRANSFER,GROCERY,ATM,USD,31925.14,22528.14,US,DEV_000607,BEN_000134,0,NORMAL
TXN_00000989,2023-07-06 21:11:27,ACC_00313,156.51,CREDIT,DIGITAL,BRANCH,USD,23252.79,28101.23,IN,DEV_001878,BEN_002235,0,NORMAL
TXN_00000990,2023-07-07 05:25:58,ACC_00207,213.59,TRANSFER,GROCERY,ATM,USD,33482.82,27571.03,SG,DEV_001466,BEN_002657,0,NORMAL
TXN_00000991,2023-07-07 12:15:58,ACC_00394,19.12,TRANSFER,ATM,MOBILE,USD,27354.26,39104.68,DE,DEV_001069,BEN_000191,0,NORMAL
TXN_00000992,2023-07-07 15:50:19,ACC_00348,107.62,TRANSFER,DIGITAL,BRANCH,USD,12423.08,1581.21,DE,DEV_001649,BEN_002207,0,NORMAL
TXN_00000993,2023-07-07 17:15:19,ACC_00067,100.96,DEBIT,DIGITAL,ATM,USD,46535.2,15490.2,GB,DEV_000990,BEN_000743,0,NORMAL
TXN_00000994,2023-07-08 00:44:48,ACC_00495,126.04,WITHDRAWAL,TRAVEL,ATM,USD,49984.67,41247.21,GB,DEV_001266,BEN_002681,0,NORMAL
TXN_00000995,2023-07-08 02:54:24,ACC_00205,39464.35,DEBIT,GROCERY,BRANCH,USD,43492.31,42365.18,FR,DEV_001920,BEN_001410,1,AMOUNT_PLUS_NEW_BENEFICIARY
TXN_00000996,2023-07-08 05:05:33,ACC_00239,76.0,DEBIT,DIGITAL,BRANCH,USD,45480.64,13848.02,CA,DEV_001564,BEN_002218,0,NORMAL
TXN_00000997,2023-07-08 11:43:23,ACC_00071,49.21,DEBIT,GROCERY,ATM,USD,10116.38,26009.12,IN,DEV_001559,BEN_000769,0,NORMAL
TXN_00000998,2023-07-08 12:34:13,ACC_00176,729.46,CREDIT,TRAVEL,ATM,USD,26599.23,8288.28,SG,DEV_000112,BEN_002368,0,NORMAL
TXN_00000999,2023-07-08 17:02:17,ACC_00019,99.66,WITHDRAWAL,GROCERY,MOBILE,USD,45023.42,19583.81,IN,DEV_000165,BEN_001103,0,NORMAL
TXN_00001000,2023-07-08 17:54:32,ACC_00047,1254.16,TRANSFER,ATM,MOBILE,USD,12021.84,23507.62,IN,DEV_000190,BEN_001266,0,NORMAL
TXN_00001001,2023-07-08 20:39:25,ACC_00471,25.23,WITHDRAWAL,GROCERY,BRANCH,USD,21132.15,20951.48,IN,DEV_001828,BEN_002043,0,NORMAL
TXN_00001002,2023-07-08 21:09:41,ACC_00400,69.74,CREDIT,DIGITAL,BRANCH,USD,19731.83,5446.41,DE,DEV_001919,BEN_000403,0,NORMAL
TXN_00001003,2023-07-08 21:26:31,ACC_00079,57.54,WITHDRAWAL,TRAVEL,ATM,USD,29800.79,4586.63,SG,DEV_001090,BEN_001064,0,NORMAL
TXN_00001004,2023-07-09 02:47:52,ACC_00047,58.21,WITHDRAWAL,ATM,ATM,USD,19788.2,38064.45,GB,DEV_000882,BEN_002497,0,NORMAL
TXN_00001005,2023-07-09 05:57:34,ACC_00402,360.61,TRANSFER,OTHER,BRANCH,USD,49370.1,24292.2,IN,DEV_000468,BEN_001658,1,ODD_HOUR_TRANSACTION
TXN_00001006,2023-07-09 06:50:59,ACC_00113,456.59,DEBIT,TRAVEL,MOBILE,USD,31256.75,27038.46,FR,DEV_000276,BEN_001326,0,NORMAL
TXN_00001007,2023-07-09 09:23:01,ACC_00421,8.85,CREDIT,DIGITAL,WEB,USD,9674.19,11467.77,GB,DEV_000171,BEN_002734,0,NORMAL
TXN_00001008,2023-07-09 09:39:36,ACC_00306,301.95,WITHDRAWAL,OTHER,ATM,USD,44467.65,18768.84,US,DEV_000093,BEN_000441,0,NORMAL
TXN_00001009,2023-07-09 12:52:37,ACC_00262,1114.82,DEBIT,RETAIL,ATM,USD,29977.43,39303.86,SG,DEV_000047,BEN_002801,0,NORMAL
TXN_00001010,2023-07-09 23:19:45,ACC_00344,27.31,WITHDRAWAL,TRAVEL,WEB,USD,36417.5,48527.93,FR,DEV_000341,BEN_000773,0,NORMAL
TXN_00001011,2023-07-10 01:20:06,ACC_00209,26.71,DEBIT,DIGITAL,BRANCH,USD,36172.96,45702.7,SG,DEV_000371,BEN_001066,0,NORMAL
TXN_00001012,2023-07-10 14:04:55,ACC_00280,94.91,TRANSFER,GROCERY,BRANCH,USD,11589.6,18059.9,CA,DEV_001661,BEN_001800,0,NORMAL
TXN_00001013,2023-07-10 15:43:28,ACC_00399,116.98,TRANSFER,ATM,WEB,USD,24298.2,41457.55,DE,DEV_000489,BEN_002627,0,NORMAL
TXN_00001014,2023-07-10 15:48:00,ACC_00387,130.13,DEBIT,TRAVEL,BRANCH,USD,15418.46,18492.29,SG,DEV_000966,BEN_002996,0,NORMAL
TXN_00001015,2023-07-10 18:17:11,ACC_00175,209.56,TRANSFER,OTHER,MOBILE,USD,42814.44,25591.93,DE,DEV_001202,BEN_000301,0,NORMAL
TXN_00001016,2023-07-10 19:37:09,ACC_00365,26.81,WITHDRAWAL,ATM,ATM,USD,4034.26,1975.89,GB,DEV_000352,BEN_000070,0,NORMAL
TXN_00001017,2023-07-11 04:49:56,ACC_00285,72.91,TRANSFER,OTHER,BRANCH,USD,31103.89,35224.65,IN,DEV_001283,BEN_001650,0,NORMAL
TXN_00001018,2023-07-11 14:19:22,ACC_00127,236.61,TRANSFER,OTHER,WEB,USD,17368.47,7427.63,DE,DEV_000392,BEN_001563,0,NORMAL
TXN_00001019,2023-07-11 18:54:04,ACC_00015,23.0,CREDIT,GROCERY,ATM,USD,2620.59,49951.37,DE,DEV_000422,BEN_001958,0,NORMAL
TXN_00001020,2023-07-11 19:00:56,ACC_00194,171.27,WITHDRAWAL,DIGITAL,BRANCH,USD,46859.27,22812.59,SG,DEV_000632,BEN_001871,0,NORMAL
TXN_00001021,2023-07-11 19:37:55,ACC_00182,69.59,DEBIT,DIGITAL,WEB,USD,48102.55,34159.43,US,DEV_000527,BEN_000292,0,NORMAL
TXN_00001022,2023-07-12 05:30:02,ACC_00322,141.21,CREDIT,GROCERY,WEB,USD,5850.72,44951.09,GB,DEV_000415,BEN_001582,0,NORMAL
TXN_00001023,2023-07-12 13:09:45,ACC_00338,380.34,WITHDRAWAL,ATM,ATM,USD,20485.93,34120.47,US,DEV_000737,BEN_000218,0,NORMAL
TXN_00001024,2023-07-12 18:53:50,ACC_00346,77.47,DEBIT,OTHER,ATM,USD,48535.34,7839.8,US,DEV_001882,BEN_002220,1,NEW_DEVICE_AROUND_TRANSACTION
TXN_00001025,2023-07-12 21:50:28,ACC_00081,69.23,WITHDRAWAL,TRAVEL,BRANCH,USD,13740.21,49039.15,IN,DEV_001537,BEN_002945,0,NORMAL
TXN_00001026,2023-07-13 01:49:52,ACC_00148,27.55,TRANSFER,ATM,BRANCH,USD,4156.79,3311.57,CA,DEV_001477,BEN_002422,0,NORMAL
TXN_00001027,2023-07-13 02:00:28,ACC_00083,181.59,DEBIT,DIGITAL,WEB,USD,29735.81,44422.44,FR,DEV_000589,BEN_001070,0,NORMAL
TXN_00001028,2023-07-13 02:17:12,ACC_00087,79.91,CREDIT,TRAVEL,WEB,USD,3741.34,37452.12,GB,DEV_001812,BEN_002605,0,NORMAL
TXN_00001029,2023-07-13 04:52:36,ACC_00433,61.23,TRANSFER,DIGITAL,MOBILE,USD,15982.96,35893.32,GB,DEV_001024,BEN_000730,1,IMSI_IMEI_PAIR_NOVELTY
TXN_00001030,2023-07-13 06:39:00,ACC_00482,62.31,CREDIT,OTHER,MOBILE,USD,18095.63,18490.82,CA,DEV_001476,BEN_001499,0,NORMAL
TXN_00001031,2023-07-13 10:21:58,ACC_00242,8.13,WITHDRAWAL,GROCERY,WEB,USD,42725.68,12261.04,US,DEV_001035,BEN_002124,0,NORMAL
TXN_00001032,2023-07-13 11:46:41,ACC_00451,169.93,TRANSFER,DIGITAL,MOBILE,USD,19950.51,48849.27,CA,DEV_001538,BEN_000032,0,NORMAL
TXN_00001033,2023-07-13 18:35:16,ACC_00124,101.6,WITHDRAWAL,TRAVEL,ATM,USD,20655.08,43786.29,US,DEV_001884,BEN_000540,0,NORMAL
TXN_00001034,2023-07-13 19:26:07,ACC_00064,558.23,WITHDRAWAL,OTHER,WEB,USD,30206.48,46571.21,CA,DEV_001202,BEN_002117,0,NORMAL
TXN_00001035,2023-07-13 22:21:38,ACC_00378,499.23,DEBIT,GROCERY,WEB,USD,29547.29,34715.43,SG,DEV_001032,BEN_001092,0,NORMAL
TXN_00001036,2023-07-14 02:51:02,ACC_00140,48894.6,CREDIT,RETAIL,BRANCH,USD,6973.05,24465.8,GB,DEV_000535,BEN_001849,1,AMOUNT_PLUS_NEW_BENEFICIARY
TXN_00001037,2023-07-14 13:25:04,ACC_00003,121.32,TRANSFER,ATM,MOBILE,USD,32820.19,15067.57,IN,DEV_000467,BEN_001438,0,NORMAL
TXN_00001038,2023-07-14 13:34:07,ACC_00128,13.19,WITHDRAWAL,DIGITAL,BRANCH,USD,33128.51,42750.27,SG,DEV_000128,BEN_001487,0,NORMAL
TXN_00001039,2023-07-14 14:41:56,ACC_00442,63173.1,DEBIT,DIGITAL,ATM,USD,8226.0,42856.64,CA,DEV_000716,BEN_002694,1,CUSTOMER_RELATIVE_AMOUNT_SPIKE
TXN_00001040,2023-07-14 21:36:53,ACC_00103,195.48,DEBIT,RETAIL,MOBILE,USD,34765.9,22387.81,SG,DEV_001414,BEN_002980,0,NORMAL
TXN_00001041,2023-07-14 22:38:40,ACC_00011,94.8,WITHDRAWAL,GROCERY,ATM,USD,34394.0,6346.07,CA,DEV_001696,BEN_000224,0,NORMAL
TXN_00001042,2023-07-14 22:53:42,ACC_00242,100.59,WITHDRAWAL,ATM,ATM,USD,12105.93,6570.59,CA,DEV_000299,BEN_000418,0,NORMAL
TXN_00001043,2023-07-14 23:36:57,ACC_00314,443.94,DEBIT,GROCERY,ATM,USD,13612.41,25922.49,SG,DEV_000476,BEN_000444,1,NEW_DEVICE_AROUND_TRANSACTION
TXN_00001044,2023-07-15 02:18:30,ACC_00274,111.84,TRANSFER,TRAVEL,ATM,USD,30527.69,41813.57,IN,DEV_001918,BEN_000433,0,NORMAL
TXN_00001045,2023-07-15 06:30:33,ACC_00385,181.22,WITHDRAWAL,OTHER,WEB,USD,1001.85,5009.77,US,DEV_001537,BEN_001804,0,NORMAL
TXN_00001046,2023-07-15 08:29:03,ACC_00136,214.63,WITHDRAWAL,GROCERY,BRANCH,USD,31618.97,40675.1,IN,DEV_001591,BEN_000844,0,NORMAL
TXN_00001047,2023-07-15 12:15:49,ACC_00218,45.21,WITHDRAWAL,OTHER,WEB,USD,10511.9,30761.94,IN,DEV_000247,BEN_001031,0,NORMAL
TXN_00001048,2023-07-15 13:22:52,ACC_00370,810.94,TRANSFER,RETAIL,MOBILE,USD,28817.53,15332.95,IN,DEV_001879,BEN_000583,0,NORMAL
TXN_00001049,2023-07-15 22:04:02,ACC_00421,432.51,DEBIT,DIGITAL,ATM,USD,29679.76,49831.94,CA,DEV_001978,BEN_000829,0,NORMAL
TXN_00001050,2023-07-16 04:15:37,ACC_00343,65.89,TRANSFER,TRAVEL,MOBILE,USD,35897.58,3150.87,CA,DEV_000210,BEN_001973,1,NEW_BENEFICIARY
TXN_00001051,2023-07-16 06:22:43,ACC_00095,667.42,TRANSFER,GROCERY,MOBILE,USD,32871.28,38281.15,US,DEV_000577,BEN_001614,0,NORMAL
TXN_00001052,2023-07-16 10:58:48,ACC_00352,56.33,CREDIT,TRAVEL,BRANCH,USD,49465.91,25385.85,CA,DEV_001877,BEN_000542,0,NORMAL
TXN_00001053,2023-07-16 12:09:19,ACC_00420,244.54,TRANSFER,ATM,BRANCH,USD,48704.57,15927.3,US,DEV_001110,BEN_000109,0,NORMAL
TXN_00001054,2023-07-16 13:12:09,ACC_00499,24.92,DEBIT,TRAVEL,MOBILE,USD,34369.21,32272.0,FR,DEV_001900,BEN_001185,0,NORMAL
TXN_00001055,2023-07-16 20:33:38,ACC_00199,362.19,DEBIT,OTHER,BRANCH,USD,10529.45,7304.02,GB,DEV_000178,BEN_002092,0,NORMAL
TXN_00001056,2023-07-17 00:49:59,ACC_00226,45.53,TRANSFER,RETAIL,BRANCH,USD,10704.33,2781.17,SG,DEV_001360,BEN_001479,0,NORMAL
TXN_00001057,2023-07-18 04:38:13,ACC_00140,27.89,TRANSFER,OTHER,WEB,USD,19562.68,46508.79,IN,DEV_001272,BEN_002562,0,NORMAL
TXN_00001058,2023-07-18 08:41:20,ACC_00213,103.37,DEBIT,GROCERY,MOBILE,USD,34013.63,16754.68,GB,DEV_000118,BEN_001539,0,NORMAL
TXN_00001059,2023-07-18 12:58:17,ACC_00479,51.78,CREDIT,RETAIL,WEB,USD,4882.51,29262.23,GB,DEV_000376,BEN_001656,0,NORMAL
TXN_00001060,2023-07-18 14:28:47,ACC_00122,115.03,WITHDRAWAL,TRAVEL,ATM,USD,38370.2,39073.84,CA,DEV_000158,BEN_002205,0,NORMAL
TXN_00001061,2023-07-18 18:51:35,ACC_00129,30.16,WITHDRAWAL,GROCERY,BRANCH,USD,9076.19,19633.21,DE,DEV_000627,BEN_000712,0,NORMAL
TXN_00001062,2023-07-19 05:57:22,ACC_00482,25.05,DEBIT,RETAIL,WEB,USD,8334.45,1069.8,SG,DEV_001781,BEN_001640,0,NORMAL
TXN_00001063,2023-07-19 07:15:15,ACC_00460,60.0,DEBIT,GROCERY,BRANCH,USD,23033.09,28027.4,SG,DEV_000342,BEN_001845,0,NORMAL
TXN_00001064,2023-07-19 08:23:45,ACC_00013,12.49,DEBIT,ATM,WEB,USD,28554.56,15940.41,DE,DEV_000663,BEN_001850,0,NORMAL
TXN_00001065,2023-07-19 11:58:15,ACC_00095,28.79,DEBIT,GROCERY,MOBILE,USD,21530.15,44623.79,US,DEV_001185,BEN_001119,0,NORMAL
TXN_00001066,2023-07-19 13:13:29,ACC_00235,187.12,DEBIT,GROCERY,BRANCH,USD,24864.28,32619.62,SG,DEV_000222,BEN_000734,0,NORMAL
TXN_00001067,2023-07-19 13:51:45,ACC_00370,164.81,TRANSFER,DIGITAL,MOBILE,USD,41709.34,10484.58,IN,DEV_000885,BEN_002427,0,NORMAL
TXN_00001068,2023-07-19 16:26:03,ACC_00453,93.91,WITHDRAWAL,TRAVEL,MOBILE,USD,46215.28,402.89,DE,DEV_001457,BEN_000259,0,NORMAL
TXN_00001069,2023-07-19 16:54:47,ACC_00206,66.2,CREDIT,GROCERY,MOBILE,USD,9619.82,40520.53,CA,DEV_001427,BEN_001992,0,NORMAL
TXN_00001070,2023-07-19 19:05:38,ACC_00457,142.79,CREDIT,RETAIL,ATM,USD,16022.66,15972.51,GB,DEV_001555,BEN_001595,0,NORMAL
TXN_00001071,2023-07-19 19:12:30,ACC_00394,54.9,WITHDRAWAL,ATM,BRANCH,USD,49326.66,24188.94,FR,DEV_001612,BEN_000860,0,NORMAL
TXN_00001072,2023-07-20 04:11:29,ACC_00139,51.85,CREDIT,TRAVEL,ATM,USD,48493.32,45265.14,IN,DEV_000728,BEN_002323,0,NORMAL
TXN_00001073,2023-07-20 09:28:35,ACC_00062,133.53,DEBIT,ATM,MOBILE,USD,23593.54,5207.92,CA,DEV_001641,BEN_001714,0,NORMAL
TXN_00001074,2023-07-20 13:06:42,ACC_00025,243.51,DEBIT,DIGITAL,WEB,USD,4975.28,9204.37,FR,DEV_001369,BEN_001401,0,NORMAL
TXN_00001075,2023-07-20 18:11:12,ACC_00358,12.79,TRANSFER,GROCERY,ATM,USD,11855.28,11259.05,DE,DEV_001877,BEN_002187,0,NORMAL
TXN_00001076,2023-07-20 19:42:56,ACC_00446,231.87,CREDIT,RETAIL,MOBILE,USD,43374.78,15078.96,GB,DEV_001678,BEN_001477,0,NORMAL
TXN_00001077,2023-07-21 01:40:05,ACC_00482,47.4,WITHDRAWAL,TRAVEL,MOBILE,USD,31065.32,45700.85,US,DEV_000189,BEN_001983,0,NORMAL
TXN_00001078,2023-07-21 02:21:54,ACC_00329,47717.63,WITHDRAWAL,ATM,MOBILE,USD,8405.27,1622.43,DE,DEV_000417,BEN_001439,1,AMOUNT_VELOCITY_SPIKE
TXN_00001079,2023-07-21 03:06:47,ACC_00139,179.93,DEBIT,OTHER,ATM,USD,16042.61,30061.65,US,DEV_001144,BEN_001834,0,NORMAL
TXN_00001080,2023-07-21 05:18:22,ACC_00034,33.08,CREDIT,DIGITAL,BRANCH,USD,39028.0,43681.32,IN,DEV_000297,BEN_002897,0,NORMAL
TXN_00001081,2023-07-21 06:36:00,ACC_00390,40.69,CREDIT,RETAIL,WEB,USD,24285.99,38822.09,SG,DEV_001917,BEN_001924,0,NORMAL
TXN_00001082,2023-07-21 18:31:05,ACC_00410,19.5,TRANSFER,GROCERY,BRANCH,USD,38532.99,28832.98,DE,DEV_000986,BEN_002082,0,NORMAL
TXN_00001083,2023-07-21 23:55:19,ACC_00009,15.84,CREDIT,OTHER,WEB,USD,47974.87,5030.61,US,DEV_001748,BEN_000023,0,NORMAL
TXN_00001084,2023-07-22 00:22:02,ACC_00472,51090.71,DEBIT,RETAIL,ATM,USD,47063.62,45066.64,SG,DEV_000156,BEN_002461,1,CALL_THEN_HIGH_VALUE_TRANSFER
TXN_00001085,2023-07-22 01:21:10,ACC_00104,784.97,TRANSFER,RETAIL,MOBILE,USD,19714.84,3945.69,CA,DEV_000699,BEN_002199,0,NORMAL
TXN_00001086,2023-07-22 05:03:28,ACC_00485,935.12,DEBIT,OTHER,ATM,USD,23837.99,7341.37,CA,DEV_001081,BEN_000112,0,NORMAL
TXN_00001087,2023-07-22 07:05:00,ACC_00438,75.7,WITHDRAWAL,GROCERY,BRANCH,USD,36955.24,1765.1,US,DEV_001123,BEN_001419,0,NORMAL
TXN_00001088,2023-07-22 07:56:24,ACC_00012,75.72,TRANSFER,TRAVEL,ATM,USD,2424.49,24674.04,IN,DEV_000562,BEN_000801,0,NORMAL
TXN_00001089,2023-07-22 09:20:58,ACC_00140,63.94,WITHDRAWAL,OTHER,WEB,USD,23842.69,39244.58,IN,DEV_000104,BEN_001199,0,NORMAL
TXN_00001090,2023-07-22 12:07:45,ACC_00288,8.93,DEBIT,TRAVEL,BRANCH,USD,4753.24,22182.52,FR,DEV_000774,BEN_000903,0,NORMAL
TXN_00001091,2023-07-22 12:33:17,ACC_00405,53.22,WITHDRAWAL,GROCERY,BRANCH,USD,33925.62,8840.25,IN,DEV_001909,BEN_001207,0,NORMAL
TXN_00001092,2023-07-22 15:55:34,ACC_00405,6.15,DEBIT,TRAVEL,BRANCH,USD,46335.02,20140.03,GB,DEV_000725,BEN_001647,0,NORMAL
TXN_00001093,2023-07-23 00:59:51,ACC_00161,352.53,TRANSFER,ATM,BRANCH,USD,10064.07,49698.2,CA,DEV_000644,BEN_002952,0,NORMAL
TXN_00001094,2023-07-23 03:06:46,ACC_00333,56.61,WITHDRAWAL,ATM,ATM,USD,47659.58,30005.42,IN,DEV_000137,BEN_002666,0,NORMAL
TXN_00001095,2023-07-23 14:51:50,ACC_00078,73.23,DEBIT,RETAIL,MOBILE,USD,5508.85,29277.35,GB,DEV_000887,BEN_002436,0,NORMAL
TXN_00001096,2023-07-23 17:12:28,ACC_00089,32.12,WITHDRAWAL,ATM,BRANCH,USD,27663.91,16990.96,IN,DEV_001999,BEN_001535,0,NORMAL
TXN_00001097,2023-07-23 17:20:28,ACC_00166,24.09,WITHDRAWAL,OTHER,BRANCH,USD,27889.51,41190.7,IN,DEV_001088,BEN_000282,0,NORMAL
TXN_00001098,2023-07-23 22:49:10,ACC_00426,196.29,CREDIT,RETAIL,MOBILE,USD,22022.27,31817.45,FR,DEV_001967,BEN_000322,0,NORMAL
TXN_00001099,2023-07-23 23:19:41,ACC_00042,36.05,DEBIT,ATM,WEB,USD,13930.97,25263.39,SG,DEV_000473,BEN_000050,0,NORMAL
TXN_00001100,2023-07-24 04:18:36,ACC_00393,254.76,DEBIT,ATM,WEB,USD,17433.03,31495.2,DE,DEV_001290,BEN_000422,1,ODD_HOUR_TRANSACTION
TXN_00001101,2023-07-24 11:34:01,ACC_00077,125.61,TRANSFER,RETAIL,ATM,USD,36860.92,37646.5,FR,DEV_000434,BEN_001594,1,UNUSUAL_CALL_BEFORE_TRANSACTION
TXN_00001102,2023-07-24 17:49:06,ACC_00240,48.6,TRANSFER,RETAIL,ATM,USD,17803.66,48098.77,GB,DEV_001287,BEN_000260,0,NORMAL
TXN_00001103,2023-07-24 19:20:11,ACC_00250,50.78,CREDIT,TRAVEL,ATM,USD,32215.24,8545.66,SG,DEV_001026,BEN_002653,0,NORMAL
TXN_00001104,2023-07-24 23:15:57,ACC_00345,128.08,WITHDRAWAL,RETAIL,ATM,USD,10794.72,19199.32,CA,DEV_000369,BEN_001504,1,UNUSUAL_CALL_BEFORE_TRANSACTION
TXN_00001105,2023-07-25 01:53:20,ACC_00089,277.95,DEBIT,RETAIL,ATM,USD,10512.04,10301.04,SG,DEV_001181,BEN_001217,0,NORMAL
TXN_00001106,2023-07-25 07:18:12,ACC_00261,38276.24,WITHDRAWAL,ATM,WEB,USD,26713.64,38505.9,FR,DEV_001126,BEN_001308,1,AMOUNT_VELOCITY_SPIKE
