IPDR_ID,Timestamp,Device_ID,Source_IP,Dest_IP,Dest_Port,Protocol,Bytes_Sent,Bytes_Received,Domain_Name,Session_Duration_Sec,ASN,VPN_Flag,Tor_Flag,Location_Context
IPDR_00002289,2023-07-26 03:40:55,DEV_000598,37.50.39.75,95.146.54.193,80,ICMP,622,64,cdn.net,555.12,0,0,0,NYC
IPDR_00002290,2023-07-26 04:14:26,DEV_000787,78.5.161.62,50.246.26.12,443,TCP,30665,3348,cdn.net,391.5,15169,0,0,CHI
IPDR_00002291,2023-07-26 05:09:35,DEV_001248,36.75.77.108,215.201.219.9,53,ICMP,29651,1713,bank.com,1.68,0,0,0,HOU
IPDR_00002292,2023-07-26 05:33:03,DEV_000818,218.159.61.75,89.236.63.50,3306,TCP,17629,45697,api.service.io,364.32,8075,0,0,MIA
IPDR_00002293,2023-07-26 14:55:21,DEV_000826,131.86.89.192,102.3.50.63,8080,ICMP,5133,9090,tor.exit.node,214.84,0,0,0,NYC
IPDR_00002294,2023-07-26 16:24:46,DEV_000382,147.18.51.74,139.135.86.92,8080,TCP,457,1591,bank.com,217.8,15169,0,0,MIA
IPDR_00002295,2023-07-26 17:08:23,DEV_001016,180.206.79.93,252.194.241.195,443,TCP,265321,13625,amazon.com,327.19,16509,0,0,NYC
IPDR_00002296,2023-07-26 17:29:01,DEV_000799,134.147.91.201,168.16.126.109,80,UDP,131913,2106,google.com,306.49,0,0,0,MIA
IPDR_00002297,2023-07-26 18:31:25,DEV_000862,188.123.33.36,39.57.233.135,53,UDP,11985,1128,google.com,343.17,15169,0,0,NYC
IPDR_00002298,2023-07-26 19:02:17,DEV_001347,193.138.168.18,1.175.250.85,53,UDP,15200,480,tor.exit.node,145.14,32934,0,0,SEA
IPDR_00002299,2023-07-26 19:19:20,DEV_001344,159.125.65.32,23.93.70.163,3306,ICMP,788,6067,api.service.io,25.9,32934,0,0,BOS
IPDR_00002300,2023-07-26 19:39:21,DEV_001915,251.117.178.100,219.247.202.130,22,UDP,513,80522,bank.com,402.38,15169,0,0,MIA
IPDR_00002301,2023-07-26 20:28:47,DEV_001673,72.64.139.137,60.141.14.44,53,UDP,596,719,amazon.com,73.2,16509,0,0,NYC
IPDR_00002302,2023-07-26 23:10:39,DEV_000600,169.108.78.212,143.160.175.77,53,TCP,2493,137,google.com,182.15,15169,0,0,LA
IPDR_00002303,2023-07-26 23:24:57,DEV_009213,153.3.120.246,226.177.223.179,53,UDP,19553,78,amazon.com,878.47,0,0,0,HOU
IPDR_00002304,2023-07-26 23:32:42,DEV_000892,126.79.178.174,203.180.71.84,8080,ICMP,130,11980,bank.com,52.67,15169,0,0,SEA
IPDR_00002305,2023-07-27 00:51:07,DEV_000548,128.72.123.76,123.157.223.89,22,ICMP,2028,1332,cdn.net,168.93,32934,0,0,HOU
IPDR_00002306,2023-07-27 01:28:01,DEV_000797,17.185.146.68,69.124.24.206,5432,ICMP,56036,1594,api.service.io,521.09,15169,0,0,SEA
IPDR_00002307,2023-07-27 02:00:05,DEV_001600,208.154.27.37,138.9.230.252,53,UDP,5509,4779,tor.exit.node,116.25,0,0,0,NYC
IPDR_00002308,2023-07-27 04:55:36,DEV_001710,224.57.221.246,247.191.101.248,53,UDP,775,95,google.com,1.7,32934,0,0,BOS
IPDR_00002309,2023-07-27 08:15:22,DEV_001812,51.4.100.192,125.125.191.203,443,UDP,3624,432,tor.exit.node,644.18,32934,1,1,MIA
IPDR_00002310,2023-07-27 08:19:39,DEV_001669,154.92.167.178,225.187.150.244,22,TCP,51020,601,cdn.net,354.82,0,1,1,MIA
IPDR_00002311,2023-07-27 11:53:08,DEV_000511,203.100.165.67,95.64.233.203,80,TCP,845,1632,bank.com,460.33,0,0,0,CHI
IPDR_00002312,2023-07-27 12:40:50,DEV_001941,139.33.180.173,169.133.237.79,5432,UDP,100,21396,dark.xyz,42.24,16509,0,0,NYC
IPDR_00002313,2023-07-27 17:44:41,DEV_001979,106.150.145.206,104.221.143.82,80,TCP,1532,367,dark.xyz,162.21,0,0,0,NYC
IPDR_00002314,2023-07-27 22:03:00,DEV_001032,253.250.236.228,226.215.129.176,3306,ICMP,1571,2336,google.com,13.27,32934,0,0,HOU
IPDR_00002315,2023-07-27 22:31:43,DEV_001394,89.238.142.95,6.46.222.112,53,UDP,3197,4487,api.service.io,173.66,8075,0,0,BOS
IPDR_00002316,2023-07-28 03:16:50,DEV_000676,195.30.2.42,121.31.24.105,22,UDP,186027,3291,bank.com,257.64,15169,0,0,CHI
IPDR_00002317,2023-07-28 08:39:24,DEV_001592,19.171.78.66,107.147.242.70,443,TCP,21282,434,google.com,60.33,0,0,0,HOU
IPDR_00002318,2023-07-28 08:57:58,DEV_000655,8.204.27.95,37.2.197.117,22,ICMP,2166,154,dark.xyz,128.26,16509,0,0,NYC
IPDR_00002319,2023-07-28 15:17:47,DEV_000024,184.25.120.254,94.135.94.189,8080,ICMP,784,1637,bank.com,27.93,15169,0,0,SEA
IPDR_00002320,2023-07-28 20:46:32,DEV_000783,93.37.214.195,190.204.205.211,8080,UDP,190709,166613,tor.exit.node,65.42,8075,0,0,CHI
IPDR_00002321,2023-07-28 21:30:13,DEV_009075,12.166.83.72,20.189.249.45,5432,ICMP,1499,5211,tor.exit.node,122.4,32934,0,0,LA
IPDR_00002322,2023-07-29 02:44:42,DEV_001934,204.237.82.213,219.148.57.69,80,ICMP,9605,496,tor.exit.node,86.52,15169,0,0,HOU
IPDR_00002323,2023-07-29 04:03:11,DEV_000584,121.119.244.210,10.223.87.249,8080,ICMP,4,13704,tor.exit.node,97.65,8075,0,0,HOU
IPDR_00002324,2023-07-29 10:16:04,DEV_000149,92.247.212.30,126.163.111.106,5432,TCP,4789,982,google.com,44.01,15169,0,0,HOU
IPDR_00002325,2023-07-29 12:00:40,DEV_000586,125.247.148.236,137.236.229.154,443,ICMP,1131,11165,google.com,77.25,15169,0,0,LA
IPDR_00002326,2023-07-29 16:16:15,DEV_001028,213.237.112.97,232.173.16.188,53,TCP,40847,255,cdn.net,152.56,0,0,0,MIA
IPDR_00002327,2023-07-29 21:40:39,DEV_000279,12.121.55.23,122.13.95.109,22,TCP,13479,523,api.service.io,202.95,15169,0,0,CHI
IPDR_00002328,2023-07-29 22:11:39,DEV_000702,82.24.112.127,160.247.203.132,443,TCP,2941,348,bank.com,174.66,16509,0,0,HOU
IPDR_00002329,2023-07-30 00:17:10,DEV_001328,109.46.200.17,8.240.22.7,443,ICMP,11661,4815,google.com,475.41,8075,0,0,CHI
IPDR_00002330,2023-07-30 04:24:34,DEV_000390,17.106.11.167,4.145.4.95,80,ICMP,1285,1760,amazon.com,95.87,16509,0,0,CHI
IPDR_00002331,2023-07-30 04:26:49,DEV_001290,165.142.86.74,15.212.52.225,53,TCP,1731,5121,tor.exit.node,51.75,32934,0,0,NYC
IPDR_00002332,2023-07-30 09:35:17,DEV_001541,219.67.232.87,82.107.240.74,8080,ICMP,1385,9873,api.service.io,572.45,32934,0,0,NYC
IPDR_00002333,2023-07-30 10:36:35,DEV_000104,222.115.235.165,74.138.28.120,5432,ICMP,335,3247,bank.com,441.77,32934,0,0,LA
IPDR_00002334,2023-07-30 16:37:19,DEV_000384,149.167.197.183,69.208.207.247,53,ICMP,10557,358,api.service.io,55.13,8075,0,0,HOU
IPDR_00002335,2023-07-30 16:52:44,DEV_009812,70.180.90.65,2.114.85.165,80,TCP,414,4555,bank.com,106.74,16509,0,0,MIA
IPDR_00002336,2023-07-30 17:45:40,DEV_000137,90.188.181.46,84.85.113.251,22,TCP,283,115093,tor.exit.node,405.82,8075,0,0,BOS
IPDR_00002337,2023-07-30 19:28:26,DEV_000102,185.240.43.18,228.153.208.173,5432,TCP,19965,4337,cdn.net,666.14,15169,0,0,BOS
IPDR_00002338,2023-07-30 22:04:40,DEV_000229,57.240.65.128,229.7.220.23,3306,ICMP,295,262,amazon.com,482.87,15169,0,0,SEA
IPDR_00002339,2023-07-31 01:01:07,DEV_000773,154.253.177.82,74.46.186.223,3306,TCP,3462,7958,api.service.io,556.07,16509,0,0,LA
IPDR_00002340,2023-07-31 01:48:14,DEV_001286,96.53.33.159,175.236.224.159,443,UDP,15693,1869,bank.com,107.59,32934,0,0,SEA
IPDR_00002341,2023-07-31 02:21:38,DEV_001105,18.37.100.121,82.244.72.120,8080,UDP,58,202,dark.xyz,231.18,32934,0,0,BOS
IPDR_00002342,2023-07-31 03:40:31,DEV_001256,164.128.111.77,128.207.205.242,443,UDP,1599,48694,tor.exit.node,191.97,16509,0,0,MIA
IPDR_00002343,2023-07-31 13:20:39,DEV_000375,45.84.119.215,144.28.112.41,53,ICMP,1044,225964,cdn.net,143.14,0,0,0,NYC
IPDR_00002344,2023-07-31 15:57:59,DEV_000422,1.240.190.35,38.105.127.73,443,ICMP,1575,293,bank.com,1.49,15169,0,0,CHI
IPDR_00002345,2023-07-31 16:33:14,DEV_000626,225.121.123.147,125.64.151.120,8080,ICMP,7159,3808,amazon.com,255.83,8075,0,0,LA
IPDR_00002346,2023-07-31 16:52:12,DEV_001574,14.122.112.41,176.204.230.243,443,UDP,3834,15851,api.service.io,320.79,15169,0,0,NYC
IPDR_00002347,2023-07-31 18:06:19,DEV_000932,21.226.218.39,46.171.79.51,53,TCP,153121,2276,amazon.com,137.46,16509,0,0,BOS
IPDR_00002348,2023-07-31 18:11:45,DEV_001132,33.159.67.96,131.88.86.233,22,ICMP,5614,33366,cdn.net,146.1,16509,0,0,CHI
IPDR_00002349,2023-07-31 19:23:47,DEV_001133,6.243.202.151,174.225.238.144,5432,ICMP,9342,103,dark.xyz,330.49,8075,0,0,LA
IPDR_00002350,2023-07-31 21:54:41,DEV_000671,103.163.193.253,173.240.157.232,80,UDP,6130,3029,cdn.net,76.47,15169,0,0,BOS
IPDR_00002351,2023-08-01 01:33:56,DEV_001979,252.245.52.180,160.193.99.83,443,TCP,41215,725,google.com,84.04,8075,0,0,BOS
IPDR_00002352,2023-08-01 02:14:36,DEV_000476,174.134.122.204,35.230.79.134,22,TCP,143,12968,tor.exit.node,19.66,0,0,0,SEA
IPDR_00002353,2023-08-01 04:01:45,DEV_000833,230.171.155.103,91.29.135.145,8080,ICMP,76,367,bank.com,128.0,8075,0,0,MIA
IPDR_00002354,2023-08-01 05:33:14,DEV_000097,49.166.221.79,15.186.65.92,22,UDP,16673,350268,bank.com,13.06,32934,0,0,LA
IPDR_00002355,2023-08-01 07:37:23,DEV_001162,241.158.124.216,238.122.187.238,5432,TCP,8873,25787,api.service.io,282.42,0,0,0,SEA
IPDR_00002356,2023-08-01 08:55:48,DEV_000915,233.113.108.133,118.145.107.150,22,ICMP,1971,13,dark.xyz,246.95,16509,0,0,CHI
IPDR_00002357,2023-08-01 14:34:14,DEV_001119,250.145.229.59,188.148.194.61,53,ICMP,1008,6943,dark.xyz,0.2,8075,0,0,CHI
IPDR_00002358,2023-08-01 16:26:42,DEV_001496,140.73.6.182,41.114.108.217,22,UDP,475359,68705,google.com,468.28,0,0,0,SEA
IPDR_00002359,2023-08-01 17:44:41,DEV_001992,198.60.249.158,248.67.67.191,53,ICMP,262,8934,amazon.com,58.01,16509,0,0,NYC
IPDR_00002360,2023-08-01 22:19:52,DEV_000559,103.161.162.16,107.159.196.162,53,ICMP,1405,14063,amazon.com,426.31,15169,0,0,LA
IPDR_00002361,2023-08-02 00:04:56,DEV_001693,4.19.188.92,99.242.47.226,80,ICMP,309,45791,cdn.net,63.21,32934,0,0,BOS
IPDR_00002362,2023-08-02 03:29:21,DEV_001287,25.38.208.169,160.235.173.218,53,UDP,3589,21234,dark.xyz,68.14,15169,0,0,NYC
IPDR_00002363,2023-08-02 06:46:56,DEV_000714,165.89.10.232,60.91.96.73,53,UDP,804,5352,google.com,154.22,16509,0,0,SEA
IPDR_00002364,2023-08-02 06:48:02,DEV_000755,13.137.109.73,173.196.204.5,22,TCP,44006,54924,tor.exit.node,264.25,15169,0,0,NYC
IPDR_00002365,2023-08-02 08:34:48,DEV_000914,20.176.239.252,167.57.111.123,3306,TCP,5085,78,tor.exit.node,764.27,8075,0,0,SUS
IPDR_00002366,2023-08-02 10:28:31,DEV_000147,58.105.99.244,252.184.216.68,80,ICMP,282,621914,dark.xyz,229.22,32934,0,0,SEA
IPDR_00002367,2023-08-02 12:03:50,DEV_001558,63.179.106.101,198.208.123.129,5432,ICMP,5739,95726,amazon.com,23.76,0,0,0,MIA
IPDR_00002368,2023-08-02 13:51:00,DEV_001533,12.74.228.19,175.147.47.27,22,ICMP,21140,1708,google.com,261.51,16509,0,0,CHI
IPDR_00002369,2023-08-02 17:02:10,DEV_000530,54.7.240.190,35.186.243.26,22,TCP,11746,2773,bank.com,150.2,0,0,0,SEA
IPDR_00002370,2023-08-02 17:13:07,DEV_001548,230.126.180.15,62.21.238.17,8080,ICMP,20334,48388,amazon.com,926.5,32934,0,0,LA
IPDR_00002371,2023-08-02 17:39:43,DEV_000593,61.44.1.115,187.185.19.39,80,TCP,13144,16557,cdn.net,436.09,0,0,0,MIA
IPDR_00002372,2023-08-02 19:07:31,DEV_000982,83.34.230.148,169.24.49.150,53,UDP,355,3166,dark.xyz,31.5,32934,0,0,CHI
IPDR_00002373,2023-08-02 20:57:08,DEV_000541,64.157.134.87,240.7.18.190,443,TCP,1904,747,google.com,271.45,0,0,0,LA
IPDR_00002374,2023-08-02 23:29:24,DEV_000143,158.143.179.92,151.223.7.3,443,ICMP,273,816,cdn.net,217.09,0,0,0,NYC
IPDR_00002375,2023-08-03 04:43:22,DEV_001538,14.137.6.112,241.141.131.96,443,TCP,532,854,dark.xyz,87.05,8075,0,0,MIA
IPDR_00002376,2023-08-03 04:46:34,DEV_000276,156.146.111.197,201.231.128.241,53,TCP,1199,133,tor.exit.node,68.49,16509,0,0,CHI
IPDR_00002377,2023-08-03 15:09:06,DEV_000559,201.250.193.182,242.37.63.20,3306,TCP,2775,22643,google.com,75.34,8075,0,0,LA
IPDR_00002378,2023-08-03 19:30:09,DEV_001094,231.100.231.192,19.191.234.154,443,ICMP,1087,2762,bank.com,189.23,16509,0,0,NYC
IPDR_00002379,2023-08-03 20:36:29,DEV_000369,47.224.251.125,150.184.197.163,443,UDP,8146,440,api.service.io,230.91,16509,0,0,NYC
IPDR_00002380,2023-08-03 21:04:42,DEV_001126,23.170.154.163,46.76.182.217,53,TCP,49593,4612,tor.exit.node,892.24,8075,0,0,MIA
IPDR_00002381,2023-08-03 23:27:54,DEV_001728,69.129.35.163,63.66.93.243,3306,TCP,9692,99719,cdn.net,55.55,0,0,0,MIA
IPDR_00002382,2023-08-03 23:48:25,DEV_000163,119.57.98.143,99.180.126.58,22,ICMP,618,329184,amazon.com,358.37,8075,0,0,LA
IPDR_00002383,2023-08-04 00:06:54,DEV_000482,183.86.60.121,176.2.17.156,22,UDP,29025,11184,dark.xyz,54.4,15169,0,0,MIA
IPDR_00002384,2023-08-04 02:09:57,DEV_000398,224.90.94.188,231.59.183.88,5432,TCP,23439,1073,cdn.net,6.92,32934,0,0,BOS
IPDR_00002385,2023-08-04 03:09:45,DEV_000801,95.24.97.109,159.245.250.48,5432,ICMP,94363,1257887,api.service.io,117.36,8075,0,0,SEA
IPDR_00002386,2023-08-04 04:00:21,DEV_000845,211.254.114.239,129.216.157.253,22,ICMP,204,1304,google.com,298.88,0,0,0,SEA
IPDR_00002387,2023-08-04 05:08:33,DEV_001301,109.210.112.67,86.102.240.196,3306,UDP,3003,3871,cdn.net,15.2,15169,0,0,HOU
IPDR_00002388,2023-08-04 05:12:35,DEV_000616,150.28.66.150,240.48.229.244,80,ICMP,3008,433,google.com,195.13,16509,0,0,MIA
IPDR_00002389,2023-08-04 05:57:52,DEV_001186,142.49.66.249,153.248.219.73,443,UDP,24780,1297,dark.xyz,314.64,0,0,0,CHI
IPDR_00002390,2023-08-04 06:52:59,DEV_000037,91.165.157.221,241.86.60.55,3306,TCP,5438,658,amazon.com,86.51,32934,0,0,BOS
IPDR_00002391,2023-08-04 07:25:15,DEV_000304,14.191.146.100,212.62.12.155,22,ICMP,5091,477,google.com,356.51,32934,0,0,SEA
IPDR_00002392,2023-08-04 09:52:19,DEV_000922,93.221.115.178,124.207.12.109,8080,UDP,11,3147,google.com,130.28,15169,0,0,SEA
IPDR_00002393,2023-08-04 13:33:55,DEV_000042,231.130.33.25,122.229.17.187,3306,TCP,1746,140,bank.com,195.06,15169,0,0,BOS
IPDR_00002394,2023-08-04 15:43:41,DEV_001453,71.216.217.138,161.19.48.26,80,TCP,16508,36283,amazon.com,359.31,0,0,0,HOU
IPDR_00002395,2023-08-04 15:48:09,DEV_001446,130.100.87.12,49.105.83.242,80,TCP,3459,936564,cdn.net,129.02,8075,0,0,LA
IPDR_00002396,2023-08-04 16:14:16,DEV_001342,84.124.170.115,179.17.187.234,22,ICMP,3687,353,cdn.net,324.54,0,0,0,HOU
IPDR_00002397,2023-08-04 19:00:08,DEV_001282,250.251.230.228,66.21.216.250,5432,TCP,950,1481,tor.exit.node,23.63,0,0,0,HOU
IPDR_00002398,2023-08-04 19:28:07,DEV_000108,6.149.46.90,70.38.50.18,5432,TCP,1212,19543,tor.exit.node,78.7,16509,0,0,SUS
IPDR_00002399,2023-08-04 22:18:01,DEV_000716,120.14.231.90,121.220.27.171,3306,ICMP,1128,7004,amazon.com,170.86,16509,0,0,NYC
IPDR_00002400,2023-08-04 23:42:52,DEV_000248,6.195.206.84,78.77.152.14,5432,UDP,1563,175,google.com,966.32,32934,0,0,HOU
IPDR_00002401,2023-08-05 03:27:39,DEV_001140,14.111.19.47,126.142.125.94,443,UDP,42,1613,bank.com,315.22,15169,0,0,HOU
IPDR_00002402,2023-08-05 04:45:14,DEV_000461,161.56.20.101,183.88.205.78,3306,UDP,2590,29647,tor.exit.node,213.41,0,0,0,BOS
IPDR_00002403,2023-08-05 05:43:48,DEV_001486,112.187.33.233,69.53.26.202,5432,TCP,10962,7983,tor.exit.node,71.96,8075,0,0,MIA
IPDR_00002404,2023-08-05 08:08:05,DEV_000860,218.110.110.43,33.106.145.8,8080,UDP,450,26877,amazon.com,350.54,8075,0,0,LA
IPDR_00002405,2023-08-05 13:27:12,DEV_000920,138.129.160.142,73.218.250.51,3306,TCP,729,1188,dark.xyz,28.32,32934,0,0,HOU
IPDR_00002406,2023-08-05 15:39:39,DEV_001014,162.156.165.32,4.231.110.23,22,UDP,353,3178,api.service.io,348.69,15169,0,0,BOS
IPDR_00002407,2023-08-05 15:54:31,DEV_001710,220.31.176.83,82.138.209.101,5432,UDP,22550,509519,api.service.io,205.11,32934,0,0,CHI
IPDR_00002408,2023-08-05 18:23:52,DEV_000228,252.175.67.187,53.37.241.65,8080,UDP,9580,3887,tor.exit.node,97.35,8075,0,0,SEA
IPDR_00002409,2023-08-05 19:41:15,DEV_001995,241.167.201.204,58.201.242.96,3306,ICMP,2632,46443,google.com,60.44,16509,0,0,NYC
IPDR_00002410,2023-08-06 04:59:35,DEV_000235,114.220.141.11,24.163.242.169,3306,TCP,1286,1471,cdn.net,296.73,15169,0,0,BOS
IPDR_00002411,2023-08-06 05:12:24,DEV_000332,119.136.93.36,71.1.16.55,3306,TCP,21929,10242,google.com,0.72,32934,0,0,SEA
IPDR_00002412,2023-08-06 11:57:46,DEV_001030,17.89.203.153,170.123.158.185,53,TCP,114,14949,api.service.io,62.28,16509,0,0,MIA
IPDR_00002413,2023-08-06 12:04:01,DEV_000554,205.147.59.36,129.149.111.196,53,ICMP,195,5398,cdn.net,217.14,8075,0,0,HOU
IPDR_00002414,2023-08-06 12:35:46,DEV_000922,148.199.109.22,20.121.126.218,443,UDP,554,536,api.service.io,86.42,16509,0,0,HOU
IPDR_00002415,2023-08-06 12:58:52,DEV_001877,81.114.161.105,11.96.248.166,53,ICMP,519,415,bank.com,458.82,0,0,0,LA
IPDR_00002416,2023-08-06 14:25:17,DEV_001383,205.2.101.16,75.140.218.128,8080,ICMP,7686,4605,google.com,280.22,16509,0,0,LA
IPDR_00002417,2023-08-06 14:55:06,DEV_001662,187.11.204.78,127.143.45.175,22,ICMP,4963,802,api.service.io,512.47,8075,0,0,MIA
IPDR_00002418,2023-08-06 17:05:30,DEV_001351,41.96.44.216,142.32.230.135,5432,ICMP,574,145,google.com,159.0,8075,0,0,NYC
IPDR_00002419,2023-08-06 18:32:38,DEV_009226,195.150.202.204,1.220.172.127,3306,TCP,1294,56035,api.service.io,267.7,15169,0,0,BOS
IPDR_00002420,2023-08-06 23:35:07,DEV_000387,227.30.149.159,4.181.180.163,3306,ICMP,951254,183,bank.com,113.04,15169,0,0,LA
IPDR_00002421,2023-08-07 01:06:19,DEV_000677,24.49.96.198,45.242.208.120,8080,UDP,228,6811,tor.exit.node,34.31,32934,0,0,LA
IPDR_00002422,2023-08-07 03:26:03,DEV_001960,225.207.4.141,52.129.209.134,443,TCP,2719,3220,amazon.com,57.56,15169,0,0,NYC
IPDR_00002423,2023-08-07 04:09:58,DEV_000012,26.44.2.106,235.199.227.233,8080,ICMP,1685,7033,amazon.com,87.05,32934,0,0,HOU
IPDR_00002424,2023-08-07 04:38:12,DEV_000407,189.2.96.88,231.72.182.134,8080,UDP,550,271,google.com,344.59,0,0,0,NYC
IPDR_00002425,2023-08-07 07:09:43,DEV_001043,80.29.119.118,123.87.233.155,5432,UDP,7573,2131,bank.com,4.4,16509,0,0,SEA
IPDR_00002426,2023-08-07 08:42:41,DEV_001152,65.178.124.30,181.232.206.100,8080,UDP,37736,55,amazon.com,291.64,0,0,0,BOS
IPDR_00002427,2023-08-07 09:47:35,DEV_001404,242.46.27.237,48.154.59.232,443,ICMP,18745,4602,tor.exit.node,398.02,32934,0,0,SEA
IPDR_00002428,2023-08-07 15:24:28,DEV_001261,25.81.66.104,2.162.246.29,443,TCP,1068,1008,dark.xyz,420.51,15169,0,0,MIA
IPDR_00002429,2023-08-07 15:53:57,DEV_000486,29.113.69.199,224.88.25.139,3306,TCP,754,206,tor.exit.node,255.36,8075,0,0,BOS
IPDR_00002430,2023-08-07 23:59:51,DEV_001072,219.237.186.123,36.55.92.235,53,UDP,526,4787,api.service.io,406.67,32934,0,0,HOU
IPDR_00002431,2023-08-08 01:27:14,DEV_000421,163.6.164.96,197.24.32.240,80,UDP,358,521,api.service.io,116.93,0,0,0,BOS
IPDR_00002432,2023-08-08 02:44:33,DEV_001353,248.223.10.67,246.190.47.147,22,ICMP,2195,2049,dark.xyz,341.54,0,0,0,HOU
IPDR_00002433,2023-08-08 04:44:40,DEV_001977,17.36.30.61,196.142.186.201,5432,TCP,39661,8055,cdn.net,0.12,15169,0,0,MIA
IPDR_00002434,2023-08-08 06:14:28,DEV_000514,223.214.225.146,189.221.98.7,22,ICMP,349,609,google.com,12.9,15169,0,0,MIA
IPDR_00002435,2023-08-08 08:21:51,DEV_000982,60.111.219.132,23.248.221.150,80,ICMP,3923,7957,tor.exit.node,506.51,32934,0,0,LA
IPDR_00002436,2023-08-08 08:42:39,DEV_000622,146.159.203.30,109.245.65.198,3306,TCP,2236,9888,tor.exit.node,141.48,8075,0,0,BOS
IPDR_00002437,2023-08-08 09:09:03,DEV_000964,203.171.85.102,187.65.234.185,22,ICMP,149,411,amazon.com,64.97,32934,0,0,NYC
IPDR_00002438,2023-08-08 09:26:18,DEV_000765,104.153.194.162,37.28.156.230,443,UDP,816,3027,api.service.io,251.52,8075,0,0,NYC
IPDR_00002439,2023-08-08 10:10:44,DEV_000832,18.131.192.49,230.156.85.228,3306,UDP,9314,9428,amazon.com,792.6,8075,0,0,NYC
IPDR_00002440,2023-08-08 11:54:11,DEV_000924,140.199.230.243,220.224.171.109,443,TCP,14245,276,google.com,9.97,8075,0,0,NYC
IPDR_00002441,2023-08-08 17:49:20,DEV_000350,79.43.9.31,142.162.154.138,22,UDP,33816,757,amazon.com,145.76,8075,0,0,LA
IPDR_00002442,2023-08-08 18:03:35,DEV_000485,248.242.179.173,133.12.218.105,53,UDP,41425,1142,api.service.io,1033.19,8075,0,0,LA
IPDR_00002443,2023-08-08 18:39:09,DEV_000417,134.157.72.25,105.120.161.124,5432,TCP,5229,10392,cdn.net,1264.42,16509,0,0,NYC
IPDR_00002444,2023-08-08 18:40:34,DEV_001145,109.138.105.202,27.126.237.232,22,ICMP,19498,7527,cdn.net,6.92,8075,0,0,BOS
IPDR_00002445,2023-08-08 18:43:48,DEV_000932,192.77.126.102,26.180.116.112,5432,UDP,21264,3348,google.com,318.3,15169,0,0,NYC
IPDR_00002446,2023-08-08 22:22:19,DEV_001148,53.151.126.14,64.192.42.253,5432,TCP,391,13145,cdn.net,685.17,15169,0,0,BOS
IPDR_00002447,2023-08-09 02:05:12,DEV_000229,152.189.100.214,50.103.21.79,5432,UDP,1954,131060,dark.xyz,711.76,16509,0,0,SUS
IPDR_00002448,2023-08-09 04:08:53,DEV_000218,174.202.7.44,94.221.89.253,53,ICMP,2235,294,dark.xyz,80.28,0,0,0,SEA
IPDR_00002449,2023-08-09 04:18:45,DEV_001304,13.216.116.151,218.126.69.60,22,UDP,245,4602,bank.com,372.39,32934,0,0,NYC
IPDR_00002450,2023-08-09 06:39:58,DEV_000313,23.98.76.58,28.94.162.222,3306,UDP,13004,864,tor.exit.node,385.31,32934,0,0,MIA
IPDR_00002451,2023-08-09 10:44:19,DEV_000005,162.71.189.15,96.154.145.205,53,ICMP,27077,10743,google.com,100.44,16509,0,0,HOU
IPDR_00002452,2023-08-09 13:05:39,DEV_000639,44.216.247.91,200.111.249.207,5432,UDP,4922,3980,dark.xyz,89.81,15169,0,0,LA
IPDR_00002453,2023-08-09 16:25:51,DEV_000953,186.65.26.200,78.205.99.187,3306,TCP,2050,1030,api.service.io,54.06,8075,0,0,BOS
IPDR_00002454,2023-08-09 17:30:17,DEV_001786,230.114.217.220,179.227.120.44,53,ICMP,256,8540,bank.com,1105.89,0,0,0,SEA
IPDR_00002455,2023-08-09 21:56:59,DEV_001383,83.155.197.204,79.177.28.213,8080,UDP,874,688,amazon.com,635.44,32934,0,0,MIA
IPDR_00002456,2023-08-09 22:37:03,DEV_000972,155.138.201.18,170.102.182.121,5432,TCP,680,293,cdn.net,647.63,15169,0,0,HOU
IPDR_00002457,2023-08-10 00:33:29,DEV_000797,100.123.210.65,117.149.11.23,53,TCP,662,150,api.service.io,541.83,32934,0,0,LA
IPDR_00002458,2023-08-10 00:43:00,DEV_001111,220.68.190.109,5.242.209.245,5432,TCP,2513,3700,amazon.com,906.2,8075,0,0,CHI
IPDR_00002459,2023-08-10 00:58:35,DEV_001041,141.32.250.245,126.122.88.226,22,ICMP,569,37803,google.com,1011.4,16509,0,0,MIA
IPDR_00002460,2023-08-10 01:04:26,DEV_000104,92.176.128.163,53.82.145.104,22,TCP,8475,912607,api.service.io,303.81,0,0,0,CHI
IPDR_00002461,2023-08-10 01:40:31,DEV_000645,163.216.205.201,167.107.103.52,53,TCP,314956,777,api.service.io,142.21,16509,0,0,LA
IPDR_00002462,2023-11-15 03:52:56,DEV_000482,13.58.207.233,84.79.103.80,80,ICMP,1404,2246,bank.com,129.53,15169,0,0,LA
IPDR_00002463,2023-08-10 02:57:26,DEV_000149,14.51.193.126,178.67.75.240,22,ICMP,434,16905,google.com,419.97,0,0,0,SEA
IPDR_00002464,2023-08-10 07:39:37,DEV_000189,209.160.118.233,158.130.237.27,53,UDP,3800,573,amazon.com,290.41,32934,0,0,MIA
IPDR_00002465,2023-08-10 09:07:57,DEV_009105,87.57.166.51,93.188.3.174,53,TCP,762,852,amazon.com,162.53,15169,0,0,MIA
IPDR_00002466,2023-08-10 09:15:21,DEV_000190,8.168.153.5,174.43.238.24,3306,ICMP,1659,2434,api.service.io,486.35,15169,0,0,LA
